target_id,xist_rval,airn_rval,ot1_rval
Oat_chr7_132557478_132576398_-_ENSMUSG00000030934.9_ENSMUSG00000030934.9.unspliced,0.093052133,-0.165534673,-0.062566382
Oaz1_chr10_80826656_80829290_+_ENSMUSG00000035242.15_ENSMUSG00000035242.15.unspliced,-0.094783342,-0.075296408,0.031900928
Oaz2_chr9_65668001_65690300_+_ENSMUSG00000040652.16_ENSMUSG00000040652.16.unspliced,-0.078695727,0.099555212,0.41867813
Obsl1_chr1_75479310_75506452_-_ENSMUSG00000026211.17_ENSMUSG00000026211.17.unspliced,0.206728987,0.629344786,0.554166301
Ocel1_chr8_71371298_71379361_+_ENSMUSG00000002396.8_ENSMUSG00000002396.8.unspliced,-0.095138772,0.316904229,0.259383926
Ociad1_chr5_73292784_73314069_+_ENSMUSG00000029152.13_ENSMUSG00000029152.13.unspliced,0.083942893,0.325102783,0.569093364
Ociad1_chr5_73292784_73314069_+_ENSMUSG00000029152.13_ENSMUST00000166823.4,0.015209083,-0.087954171,0.135537609
Ociad2_chr5_73322199_73341028_-_ENSMUSG00000029153.11_ENSMUSG00000029153.11.unspliced,0.007892309,0.427299504,0.578553185
Ocln_chr13_100496507_100552718_-_ENSMUSG00000021638.12_ENSMUSG00000021638.12.unspliced,-0.089241737,0.189671585,0.470093672
Ocrl_chrX_47912387_47965868_+_ENSMUSG00000001173.15_ENSMUSG00000001173.15.unspliced,-0.140246472,0.376453642,0.588482213
Ocrl_chrX_47912387_47965868_+_ENSMUSG00000001173.15_ENSMUST00000115013.1,-0.027776971,-0.099436725,-0.09862816
Ocrl_chrX_47912387_47965868_+_ENSMUSG00000001173.15_ENSMUST00000115020.7,-0.145081248,-0.179057493,-0.283240957
Odc1_chr12_17544794_17551505_+_ENSMUSG00000011179.8_ENSMUSG00000011179.8.unspliced,0.04716767,0.262609775,0.519312059
Odf2_chr2_29889221_29931746_+_ENSMUSG00000026790.19_ENSMUSG00000026790.19.unspliced,-0.062693216,0.306914143,0.32485692
Odf2l_chr3_145118588_145153915_+_ENSMUSG00000028256.16_ENSMUSG00000028256.16.unspliced,-0.092326376,0.262181452,0.431849588
Odf2l_chr3_145118588_145153915_+_ENSMUSG00000028256.16_ENSMUST00000029920.14,-0.076221197,-0.183099765,-0.276088206
Odr4_chr1_150361305_150393080_-_ENSMUSG00000006010.14_ENSMUSG00000006010.14.unspliced,-0.062170964,0.393486649,0.496770157
Odr4_chr1_150361305_150393080_-_ENSMUSG00000006010.14_ENSMUST00000006167.12,-0.166629024,-0.225262194,-0.292132838
Ofd1_chrX_166390033_166440704_-_ENSMUSG00000040586.8_ENSMUSG00000040586.8.unspliced,-0.000995412,0.306614125,0.462626569
Oga_chr19_45750259_45783837_-_ENSMUSG00000025220.8_ENSMUSG00000025220.8.unspliced,0.004609972,0.202109174,0.336729876
Oga_chr19_45750259_45783837_-_ENSMUSG00000025220.8_ENSMUST00000235508.1,-0.209262794,-0.211131569,-0.218781882
Ogdh_chr11_6291633_6356642_+_ENSMUSG00000020456.17_ENSMUSG00000020456.17.unspliced,0.393895919,0.567580316,0.688060882
Ogdhl_chr14_32322019_32348151_+_ENSMUSG00000021913.8_ENSMUSG00000021913.8.unspliced,0.076802301,0.222008196,0.274874577
Ogfod1_chr8_94037198_94067921_+_ENSMUSG00000033009.15_ENSMUSG00000033009.15.unspliced,0.572303386,0.70456788,0.584594481
Ogfod2_chr5_124112297_124115483_+_ENSMUSG00000023707.13_ENSMUSG00000023707.13.unspliced,0.112721257,-0.134685676,-0.032090847
Ogfod2_chr5_124112297_124115483_+_ENSMUSG00000023707.13_ENSMUST00000119269.5,-0.027585933,-0.100398747,-0.099620505
Ogfod3_chr11_121177591_121204711_-_ENSMUSG00000025169.6_ENSMUSG00000025169.6.unspliced,-0.180063698,0.475819962,0.403460139
Ogfr_chr2_180589245_180595836_+_ENSMUSG00000049401.10_ENSMUSG00000049401.10.unspliced,-0.03205954,0.104920483,0.152238334
Ogfrl1_chr1_23366424_23397772_-_ENSMUSG00000026158.11_ENSMUSG00000026158.11.unspliced,0.039110374,0.5076926,0.749535576
Ogg1_chr6_113326972_113335068_+_ENSMUSG00000030271.14_ENSMUSG00000030271.14.unspliced,-0.102460192,0.057891642,0.214910642
Ogt_chrX_101640060_101684351_+_ENSMUSG00000034160.13_ENSMUSG00000034160.13.unspliced,-0.217980445,-0.184792868,-0.189698467
Ogt_chrX_101640060_101684351_+_ENSMUSG00000034160.13_ENSMUST00000119299.7,0.157216863,-0.004842138,-0.163753321
Oip5_chr2_119609512_119618469_-_ENSMUSG00000072980.3_ENSMUSG00000072980.3.unspliced,0.004687419,0.012170749,-0.029187302
Oip5os1_chr2_119594297_119607502_+_ENSMUSG00000085438.1_ENSMUSG00000085438.1.unspliced,-0.155067464,0.119875718,0.039521599
Ola1_chr2_73092801_73218924_-_ENSMUSG00000027108.15_ENSMUSG00000027108.15.unspliced,-0.1307094,0.468005269,0.649700022
Ola1_chr2_73092801_73218924_-_ENSMUSG00000027108.15_ENSMUST00000100015.5,-0.143624491,-0.184221163,-0.228460132
Olfm1_chr2_28192992_28230736_+_ENSMUSG00000026833.18_ENSMUSG00000026833.18.unspliced,0.137080071,0.281692811,0.444857217
Olfm1_chr2_28192992_28230736_+_ENSMUSG00000026833.18_ENSMUST00000113920.7,-0.133150324,-0.498082003,-0.548516695
Olfm2_chr9_20667690_20746349_-_ENSMUSG00000032172.8_ENSMUSG00000032172.8.unspliced,-0.12654599,0.466974048,0.474050247
Olfml3_chr3_103722222_103738001_-_ENSMUSG00000027848.12_ENSMUST00000029440.9,-0.155879468,0.134843148,0.09769367
Olfr1069-ps1_chr2_86463791_86465075_-_ENSMUSG00000080752.2_ENSMUSG00000080752.2.unspliced,-0.146940243,-0.131584879,-0.072326943
Olfr1162_chr2_88045920_88051129_-_ENSMUSG00000075139.3_ENSMUSG00000075139.3.unspliced,-0.14212002,-0.182556183,-0.095756855
Olfr1162_chr2_88045920_88051129_-_ENSMUSG00000075139.3_ENSMUST00000099837.1,-0.104955224,-0.026054177,0.105852
Olfr1162_chr2_88045920_88051129_-_ENSMUSG00000075139.3_ENSMUST00000183862.2,0.706815402,0.431269286,0.24486815
Olfr1163_chr2_88069817_88071830_-_ENSMUSG00000075137.4_ENSMUSG00000075137.4.unspliced,-0.036767808,-0.193363658,-0.262325192
Olfr1163_chr2_88069817_88071830_-_ENSMUSG00000075137.4_ENSMUST00000099835.4,-0.121198116,-0.097479877,-0.016527532
Olfr1163_chr2_88069817_88071830_-_ENSMUSG00000075137.4_ENSMUST00000215268.1,0.127794042,0.165552693,0.349464245
Olfr127_chr17_37900437_37906795_+_ENSMUSG00000058114.3_ENSMUST00000217223.1,0.418721522,0.188017575,0.04392737
Olfr1372-ps1_chr11_52154722_52168159_-_ENSMUSG00000108218.2_ENSMUSG00000108218.2.unspliced,0.23323145,0.719970405,0.615058401
Olfr1372-ps1_chr11_52154722_52168159_-_ENSMUSG00000108218.2_ENSMUST00000203403.2,0.688457466,0.514244522,0.322041421
Olfr1383_chr11_49519648_49527199_+_ENSMUSG00000107417.2_ENSMUST00000077143.6,0.621916208,0.327684782,0.169202674
Olfr1383_chr11_49519648_49527199_+_ENSMUSG00000107417.2_ENSMUST00000204706.2,0.183554225,0.012959069,-0.038458894
Olfr267_chr4_58782704_58787716_-_ENSMUSG00000043385.4_ENSMUSG00000043385.4.unspliced,0.008172933,-0.072363363,-0.011158241
Olfr268-ps1_chr2_111844262_111851838_-_ENSMUSG00000083059.3_ENSMUSG00000083059.3.unspliced,NA,NA,NA
Olfr406_chr11_74259808_74271625_+_ENSMUSG00000070375.7_ENSMUSG00000070375.7.unspliced,-0.178173402,0.388982044,0.310778906
Olfr450_chr6_42811939_42819081_+_ENSMUSG00000054431.4_ENSMUST00000218832.1,-0.07287949,-0.174374016,-0.170096353
Olfr655_chr7_104595301_104601779_-_ENSMUSG00000051182.5_ENSMUST00000216750.1,NA,NA,NA
Olfr690_chr7_105328225_105334104_-_ENSMUSG00000050266.6_ENSMUSG00000050266.6.unspliced,-0.14461362,0.190908533,0.193969253
Olfr690_chr7_105328225_105334104_-_ENSMUSG00000050266.6_ENSMUST00000211006.2,NA,NA,NA
Olfr691_chr7_105335509_105342270_-_ENSMUSG00000043948.2_ENSMUSG00000043948.2.unspliced,-0.064918381,0.208929958,0.406811652
Olfr707_chr7_106890446_106901241_-_ENSMUSG00000069390.5_ENSMUSG00000069390.5.unspliced,NA,NA,NA
Olfr709-ps1_chr7_106922874_106932219_-_ENSMUSG00000062553.3_ENSMUST00000215468.1,-0.107545355,-0.132237877,0.124949394
Olfr762-ps1_chr17_38313304_38315011_-_ENSMUSG00000092615.2_ENSMUSG00000092615.2.unspliced,-0.103460348,-0.056287533,-0.145166194
Olfr92_chr17_37110512_37120088_-_ENSMUSG00000096477.2_ENSMUSG00000096477.2.unspliced,0.703747703,0.579918106,0.371248397
Olfr920_chr9_38752299_38760117_+_ENSMUSG00000061039.5_ENSMUST00000074740.4,0.119762188,0.740057618,0.554163738
Oma1_chr4_103313812_103371868_+_ENSMUSG00000035069.3_ENSMUSG00000035069.3.unspliced,0.317024663,0.438198137,0.594955101
Onecut1_chr9_74861921_74891781_+_ENSMUSG00000043013.10_ENSMUSG00000043013.10.unspliced,0.485359458,0.498300579,0.362426079
Onecut2_chr18_64340020_64400987_+_ENSMUSG00000045991.19_ENSMUSG00000045991.19.unspliced,-0.005202538,0.543895176,0.759777826
Onecut3_chr10_80494835_80517276_+_ENSMUSG00000045518.8_ENSMUSG00000045518.8.unspliced,0.131799531,0.358868167,0.283501077
Opa1_chr16_29579334_29654884_+_ENSMUSG00000038084.16_ENSMUSG00000038084.16.unspliced,-0.014860262,0.4644603,0.693193486
Opa3_chr7_19228334_19256543_+_ENSMUSG00000052214.9_ENSMUSG00000052214.9.unspliced,-0.01437569,0.331385453,0.725678799
Ophn1_chrX_98554277_98891025_-_ENSMUSG00000031214.13_ENSMUST00000113826.7,-0.106524917,-0.110222897,-0.195633328
Oplah_chr15_76296601_76328015_-_ENSMUSG00000022562.15_ENSMUSG00000022562.15.unspliced,0.226102505,0.257149201,0.115424453
Opn3_chr1_175662421_175692776_-_ENSMUSG00000026525.9_ENSMUSG00000026525.9.unspliced,-0.075087088,0.448307635,0.577802533
Optn_chr2_5020642_5064051_-_ENSMUSG00000026672.11_ENSMUSG00000026672.11.unspliced,-0.101834393,0.70061176,0.634255082
Orai1_chr5_123015074_123030456_+_ENSMUSG00000049686.14_ENSMUSG00000049686.14.unspliced,-0.015502174,0.363121891,0.536143767
Orai2_chr5_136147459_136170713_-_ENSMUSG00000039747.11_ENSMUSG00000039747.11.unspliced,-0.17258094,0.616958389,0.476150547
Orai3_chr7_127769815_127775150_+_ENSMUSG00000043964.14_ENSMUSG00000043964.14.unspliced,-0.059281387,0.395643695,0.49894739
Orc1_chr4_108579423_108614833_+_ENSMUSG00000028587.18_ENSMUSG00000028587.18.unspliced,0.526362377,0.64682078,0.525241687
Orc2_chr1_58462771_58505109_-_ENSMUSG00000026037.14_ENSMUSG00000026037.14.unspliced,0.072750273,0.745989674,0.744827346
Orc3_chr4_34570796_34614944_-_ENSMUSG00000040044.11_ENSMUSG00000040044.11.unspliced,0.555949805,0.541852328,0.39121453
Orc4_chr2_48902824_48950277_-_ENSMUSG00000026761.12_ENSMUSG00000026761.12.unspliced,-0.16329522,0.010409129,0.211084059
Orc5_chr5_22486485_22550429_-_ENSMUSG00000029012.11_ENSMUSG00000029012.11.unspliced,-0.085462075,0.585771294,0.74254542
Orc6_chr8_85299632_85308278_+_ENSMUSG00000031697.12_ENSMUSG00000031697.12.unspliced,-0.140829367,-0.063169662,-0.0681438
Ormdl2_chr10_128817902_128821645_-_ENSMUSG00000025353.5_ENSMUSG00000025353.5.unspliced,-0.076068023,-0.017279618,-0.076836668
Ormdl3_chr11_98581256_98587368_-_ENSMUSG00000038150.7_ENSMUSG00000038150.7.unspliced,0.030536157,0.483376685,0.799921903
Os9_chr10_127095650_127121131_-_ENSMUSG00000040462.13_ENSMUSG00000040462.13.unspliced,-0.179310735,0.340174858,0.476702473
Osbp_chr19_11965941_11994112_+_ENSMUSG00000024687.11_ENSMUSG00000024687.11.unspliced,-0.128194474,0.069668453,0.344078128
Osbpl10_chr9_114978569_115232225_+_ENSMUSG00000040875.12_ENSMUSG00000040875.12.unspliced,-0.108209745,0.378577433,0.592544766
Osbpl11_chr16_33185071_33243312_+_ENSMUSG00000022807.9_ENSMUSG00000022807.9.unspliced,-0.035905821,0.548597159,0.701081954
Osbpl11_chr16_33185071_33243312_+_ENSMUSG00000022807.9_ENSMUST00000232100.1,-0.349922777,-0.29377809,-0.342674242
Osbpl11_chr16_33185071_33243312_+_ENSMUSG00000022807.9_ENSMUST00000232181.1,-0.349922777,-0.29377809,-0.342674242
Osbpl1a_chr18_12755314_12941841_-_ENSMUSG00000044252.18_ENSMUSG00000044252.18.unspliced,-0.10940354,0.140385023,0.410362498
Osbpl1a_chr18_12755314_12941841_-_ENSMUSG00000044252.18_ENSMUST00000118313.7,-0.182872549,-0.319993071,-0.267248837
Osbpl1a_chr18_12755314_12941841_-_ENSMUSG00000044252.18_ENSMUST00000122175.7,-0.135022979,-0.322676262,-0.430541497
Osbpl2_chr2_180119306_180162680_+_ENSMUSG00000039050.8_ENSMUSG00000039050.8.unspliced,-0.086280914,0.187977173,0.454775186
Osbpl3_chr6_50293330_50456201_-_ENSMUSG00000029822.15_ENSMUSG00000029822.15.unspliced,-0.054958321,0.497078155,0.776636509
Osbpl5_chr7_143688762_143756985_-_ENSMUSG00000037606.18_ENSMUSG00000037606.18.unspliced,-0.051041638,0.684244049,0.825808648
Osbpl6_chr2_76406508_76600647_+_ENSMUSG00000042359.18_ENSMUSG00000042359.18.unspliced,-0.064988306,0.292752939,0.56321479
Osbpl7_chr11_97050628_97068904_+_ENSMUSG00000038534.19_ENSMUSG00000038534.19.unspliced,-0.107782738,0.696116481,0.686797817
Osbpl8_chr10_111164752_111297249_+_ENSMUSG00000020189.15_ENSMUSG00000020189.15.unspliced,-0.102673149,0.23241308,0.519553472
Osbpl9_chr4_109061145_109202272_-_ENSMUSG00000028559.17_ENSMUSG00000028559.17.unspliced,-0.09027582,0.333995764,0.588781963
Oser1_chr2_163405822_163424697_-_ENSMUSG00000035399.12_ENSMUSG00000035399.12.unspliced,-0.021040859,0.020032724,0.357784356
Osgep_chr14_50906478_50924893_-_ENSMUSG00000006289.14_ENSMUSG00000006289.14.unspliced,0.322130594,0.416668907,0.453320264
Osgepl1_chr1_53313624_53326343_+_ENSMUSG00000026096.14_ENSMUSG00000026096.14.unspliced,0.064780933,0.471679207,0.473249326
Osgepl1_chr1_53313624_53326343_+_ENSMUSG00000026096.14_ENSMUST00000114484.7,-0.092770602,-0.004018522,-0.079306521
Osgin1_chr8_119434124_119446256_+_ENSMUSG00000074063.10_ENSMUSG00000074063.10.unspliced,0.012223608,0.590530485,0.582850851
Osgin2_chr4_15997121_16013888_-_ENSMUSG00000041153.9_ENSMUSG00000041153.9.unspliced,-0.057549846,0.372540037,0.407688172
Osmr_chr15_6813577_6874969_-_ENSMUSG00000022146.12_ENSMUSG00000022146.12.unspliced,0.234646543,0.471473509,0.50827943
Osmr_chr15_6813577_6874969_-_ENSMUSG00000022146.12_ENSMUST00000176826.1,-0.267756176,-0.089904365,-0.219074916
Osr2_chr15_35296098_35303305_+_ENSMUSG00000022330.5_ENSMUSG00000022330.5.unspliced,0.363047158,0.546047828,0.698434102
Ost4_chr5_30905885_30907788_-_ENSMUSG00000038803.7_ENSMUSG00000038803.7.unspliced,-0.126302641,0.038353033,0.051771776
Ost4_chr5_30905885_30907788_-_ENSMUSG00000038803.7_ENSMUST00000132253.4,-0.11073901,0.202640936,0.358087793
Ostc_chr3_130695912_130709444_-_ENSMUSG00000041084.8_ENSMUSG00000041084.8.unspliced,0.143612425,0.141547098,0.33842872
Ostf1_chr19_18516137_18631823_-_ENSMUSG00000024725.13_ENSMUSG00000024725.13.unspliced,-0.024933372,0.442476763,0.705056144
Ostm1_chr10_42583822_42702459_+_ENSMUSG00000038280.12_ENSMUSG00000038280.12.unspliced,0.043539773,0.54026287,0.619663413
Ostm1_chr10_42583822_42702459_+_ENSMUSG00000038280.12_ENSMUST00000105497.7,0.202583878,-0.14239772,-0.302435011
Otub1_chr19_7198202_7206316_-_ENSMUSG00000024767.11_ENSMUSG00000024767.11.unspliced,0.025528062,0.684790538,0.795572781
Otub2_chr12_103388682_103406350_+_ENSMUSG00000021203.15_ENSMUSG00000021203.15.unspliced,-0.084155321,0.27741287,0.375934179
Otub2_chr12_103388682_103406350_+_ENSMUSG00000021203.15_ENSMUST00000101094.8,-0.154020904,-0.069267815,0.120929396
Otud3_chr4_138895379_138913945_-_ENSMUSG00000041161.8_ENSMUSG00000041161.8.unspliced,-0.036450309,0.084726387,0.292143263
Otud4_chr8_79639618_79677724_+_ENSMUSG00000036990.13_ENSMUSG00000036990.13.unspliced,-0.049164609,-0.139443921,0.06553953
Otud5_chrX_7841364_7876626_+_ENSMUSG00000031154.15_ENSMUSG00000031154.15.unspliced,0.192377404,0.242182006,0.494892154
Otud6b_chr4_14809498_14826587_-_ENSMUSG00000040550.17_ENSMUSG00000040550.17.unspliced,0.052677489,0.434043053,0.623353301
Otud7a_chr7_63444751_63759028_+_ENSMUSG00000033510.14_ENSMUSG00000033510.14.unspliced,0.096399628,0.477772675,0.755010173
Otud7b_chr3_96104527_96161129_+_ENSMUSG00000038495.14_ENSMUSG00000038495.14.unspliced,-0.025933383,0.447478748,0.721166308
Otulin_chr15_27542635_27630693_-_ENSMUSG00000046034.8_ENSMUSG00000046034.8.unspliced,0.048640113,0.271130644,0.56880346
Otulinl_chr15_27655069_27681579_-_ENSMUSG00000056069.10_ENSMUSG00000056069.10.unspliced,-0.137996759,0.215296724,0.153633519
Otulinl_chr15_27655069_27681579_-_ENSMUSG00000056069.10_ENSMUST00000100739.4,0.153855953,0.017402194,-0.11544884
Otx1_chr11_21994764_22002897_-_ENSMUSG00000005917.15_ENSMUSG00000005917.15.unspliced,-0.116352443,-0.006686645,0.020515301
Ovca2_chr11_75175942_75178835_-_ENSMUSG00000038268.4_ENSMUSG00000038268.4.unspliced,0.738417959,0.4594987,0.283102632
Ovgp1_chr3_105973711_105987423_+_ENSMUSG00000074340.9_ENSMUSG00000074340.9.unspliced,0.216047225,0.110459452,-0.030694222
Ovgp1_chr3_105973711_105987423_+_ENSMUSG00000074340.9_ENSMUST00000000573.8,0.223808697,0.057230637,-0.003011102
Ovol1_chr19_5549136_5560646_-_ENSMUSG00000024922.2_ENSMUST00000025861.2,0.583561841,0.358184821,0.157757261
Ovol2_chr2_144305175_144332146_-_ENSMUSG00000037279.13_ENSMUSG00000037279.13.unspliced,-0.100001544,0.38345651,0.620718133
Oxa1l_chr14_54360834_54369673_+_ENSMUSG00000000959.7_ENSMUSG00000000959.7.unspliced,0.215038327,0.808598802,0.807685379
Oxct1_chr15_4026383_4155344_+_ENSMUSG00000022186.14_ENSMUSG00000022186.14.unspliced,-0.108673765,0.264571942,0.54352627
Oxld1_chr11_120456606_120458068_-_ENSMUSG00000039670.2_ENSMUSG00000039670.2.unspliced,0.736010076,0.454294247,0.27353388
Oxnad1_chr14_32085374_32103202_+_ENSMUSG00000021906.14_ENSMUSG00000021906.14.unspliced,0.141019141,0.549466244,0.789055661
Oxr1_chr15_41447482_41861048_+_ENSMUSG00000022307.16_ENSMUSG00000022307.16.unspliced,0.00116396,0.501729689,0.784346407
Oxr1_chr15_41447482_41861048_+_ENSMUSG00000022307.16_ENSMUST00000230778.1,0.597171752,0.335496564,0.153140317
Oxsm_chr14_16238652_16249808_-_ENSMUSG00000021786.13_ENSMUSG00000021786.13.unspliced,0.415261311,0.723109235,0.777006635
Oxsr1_chr9_119238432_119322427_-_ENSMUSG00000036737.12_ENSMUSG00000036737.12.unspliced,0.164746794,0.490523942,0.655146991
P2rx3_chr2_84998583_85037462_-_ENSMUSG00000027071.14_ENSMUSG00000027071.14.unspliced,0.589113726,0.799139725,0.739841287
P2rx3_chr2_84998583_85037462_-_ENSMUSG00000027071.14_ENSMUST00000111616.2,-0.141272063,-0.133774402,-0.240279259
P2rx4_chr5_122707544_122729738_+_ENSMUSG00000029470.15_ENSMUSG00000029470.15.unspliced,-0.11783919,0.556840292,0.637732239
P2rx5_chr11_73160421_73172685_+_ENSMUSG00000005950.14_ENSMUSG00000005950.14.unspliced,-0.056089352,0.369877247,0.549743336
P2ry1_chr3_61002795_61008982_+_ENSMUSG00000027765.6_ENSMUST00000193943.1,0.732990143,0.447726783,0.265971053
P2ry2_chr7_100996568_101012866_-_ENSMUSG00000032860.5_ENSMUSG00000032860.5.unspliced,-0.141616872,0.150186953,0.432490791
P2ry4_chrX_100590154_100594869_-_ENSMUSG00000044359.1_ENSMUST00000053373.1,0.439751149,0.196352154,0.186527326
P3h1_chr4_119232915_119248975_+_ENSMUSG00000028641.16_ENSMUSG00000028641.16.unspliced,-0.186484813,0.454100201,0.36831965
P3h3_chr6_124841089_124857752_-_ENSMUSG00000023191.9_ENSMUSG00000023191.9.unspliced,0.055061894,0.389839322,0.250333289
P3h4_chr11_100408456_100414836_-_ENSMUSG00000006931.15_ENSMUSG00000006931.15.unspliced,-0.092449994,0.399926574,0.292291015
P4ha1_chr10_59323296_59373304_+_ENSMUSG00000019916.14_ENSMUSG00000019916.14.unspliced,-0.078781477,0.383616979,0.506444971
P4ha2_chr11_54100095_54131665_+_ENSMUSG00000018906.14_ENSMUSG00000018906.14.unspliced,-0.118315276,-0.019129802,0.25583288
P4hb_chr11_120560298_120573253_-_ENSMUSG00000025130.11_ENSMUSG00000025130.11.unspliced,-0.013964057,0.159338239,0.212128152
P4htm_chr9_108578862_108597667_-_ENSMUSG00000006675.10_ENSMUSG00000006675.10.unspliced,-0.090134159,0.639763334,0.699911172
Pa2g4_chr10_128557766_128565987_-_ENSMUSG00000025364.13_ENSMUSG00000025364.13.unspliced,-0.059557762,-0.103775449,-0.108022968
Pabpc1_chr15_36595661_36609668_-_ENSMUSG00000022283.15_ENSMUSG00000022283.15.unspliced,0.124119437,0.179823601,0.411801003
Pabpc1l_chr2_164025450_164050538_+_ENSMUSG00000054582.4_ENSMUSG00000054582.4.unspliced,-0.155166494,0.301097164,0.30588719
Pabpc4_chr4_123262351_123298925_+_ENSMUSG00000011257.19_ENSMUSG00000011257.19.unspliced,-0.092884211,0.143394397,0.203505352
Pabpc4l_chr3_46442197_46448219_-_ENSMUSG00000090919.6_ENSMUST00000166505.6,0.235518233,0.062345853,-0.079164626
Pabpn1_chr14_54892500_54898169_+_ENSMUSG00000022194.15_ENSMUST00000116476.8,-0.150354946,-0.195322668,-0.193078811
Pabpn1_chr14_54892500_54898169_+_ENSMUSG00000022194.15_ENSMUST00000150975.7,-0.148166771,-0.18358493,-0.181395769
Pacc1_chr1_191325912_191350914_+_ENSMUSG00000026627.7_ENSMUSG00000026627.7.unspliced,0.4482347,0.366010745,0.382754777
Pacs1_chr19_5133158_5273119_-_ENSMUSG00000024855.10_ENSMUSG00000024855.10.unspliced,-0.122961351,0.281157183,0.462682047
Pacs2_chr12_113014508_113074401_+_ENSMUSG00000021143.10_ENSMUSG00000021143.10.unspliced,-0.069482593,0.004932113,0.347166358
Pacsin1_chr17_27655509_27711482_+_ENSMUSG00000040276.15_ENSMUSG00000040276.15.unspliced,-0.023094512,0.210213334,0.285114903
Pacsin2_chr15_83375607_83464606_-_ENSMUSG00000016664.16_ENSMUSG00000016664.16.unspliced,-0.032356397,0.175358886,0.562489576
Pacsin3_chr2_91255954_91264679_+_ENSMUSG00000027257.13_ENSMUSG00000027257.13.unspliced,-0.094441654,0.180210219,0.485246818
Padi2_chr4_140906344_140952586_+_ENSMUSG00000028927.6_ENSMUSG00000028927.6.unspliced,-0.033365729,0.563508176,0.662101536
Paf1_chr7_28392951_28399388_+_ENSMUSG00000003437.14_ENSMUSG00000003437.14.unspliced,0.052967002,0.146470847,0.396417467
Pafah1b1_chr11_74673949_74724670_-_ENSMUSG00000020745.15_ENSMUSG00000020745.15.unspliced,-0.03184823,0.369430016,0.494804585
Pafah1b1_chr11_74673949_74724670_-_ENSMUSG00000020745.15_ENSMUST00000102520.8,-0.017593662,-0.020391943,-0.035926964
Pafah1b1-ps1_chr3_96407517_96409059_-_ENSMUSG00000097041.1_ENSMUST00000181263.1,-0.095001077,-0.13959268,-0.149033024
Pafah1b2_chr9_45962859_46012690_-_ENSMUSG00000003131.7_ENSMUSG00000003131.7.unspliced,-0.047154479,-0.00521584,0.009846402
Pafah1b3_chr7_25295049_25297986_-_ENSMUSG00000005447.12_ENSMUSG00000005447.12.unspliced,-0.092812227,0.29746294,0.288449529
Pafah1b3_chr7_25295049_25297986_-_ENSMUSG00000005447.12_ENSMUST00000155118.1,-0.096563485,-0.173641608,-0.182015471
Pafah2_chr4_134396320_134427413_+_ENSMUSG00000037366.14_ENSMUSG00000037366.14.unspliced,-0.09639974,0.524069325,0.469935463
Pag1_chr3_9687479_9833679_-_ENSMUSG00000027508.15_ENSMUSG00000027508.15.unspliced,-0.080790216,0.418515597,0.710276954
Pagr1a_chr7_127015033_127017352_-_ENSMUSG00000030680.6_ENSMUSG00000030680.6.unspliced,-0.049115437,-0.109305463,-0.131006772
Pagr1b_chr7_127001480_127016484_-_ENSMUSG00000092534.8_ENSMUSG00000092534.8.unspliced,-0.100087002,0.5289597,0.608245304
Paics_chr5_76951307_76967509_+_ENSMUSG00000029247.17_ENSMUSG00000029247.17.unspliced,0.032276946,0.709165456,0.72023424
Paip1_chr13_119428601_119458218_+_ENSMUSG00000025451.15_ENSMUSG00000025451.15.unspliced,-0.145086662,-0.106766015,0.153531806
Paip2_chr18_35598617_35617187_+_ENSMUSG00000037058.16_ENSMUSG00000037058.16.unspliced,-0.089212021,0.365073244,0.530648342
Paip2b_chr6_83805401_83831741_-_ENSMUSG00000045896.14_ENSMUSG00000045896.14.unspliced,-0.078684925,0.39004376,0.651414634
Pak1_chr7_97788541_97912381_+_ENSMUSG00000030774.13_ENSMUSG00000030774.13.unspliced,-0.030273109,0.226888313,0.351192977
Pak1ip1_chr13_41001023_41013015_+_ENSMUSG00000038683.16_ENSMUSG00000038683.16.unspliced,0.053053975,0.312772857,0.638846691
Pak2_chr16_32016290_32079342_-_ENSMUSG00000022781.8_ENSMUSG00000022781.8.unspliced,-0.133939828,0.310224054,0.494640755
Pak4_chr7_28558819_28598185_-_ENSMUSG00000030602.13_ENSMUSG00000030602.13.unspliced,-0.098858557,0.429990049,0.475082127
Pak6_chr2_118663303_118698020_+_ENSMUSG00000074923.10_ENSMUSG00000074923.10.unspliced,-0.022196664,0.574724774,0.800578161
Pakap_chr4_57717657_57896984_+_ENSMUSG00000038729.24_ENSMUSG00000038729.24.unspliced,-0.015119286,0.460667431,0.718360988
Palb2_chr7_122107262_122132985_-_ENSMUSG00000044702.13_ENSMUSG00000044702.13.unspliced,0.033906873,0.549788756,0.535965921
Palb2_chr7_122107262_122132985_-_ENSMUSG00000044702.13_ENSMUST00000063587.12,-0.077089728,-0.262394818,-0.343724841
Palb2_chr7_122107262_122132985_-_ENSMUSG00000044702.13_ENSMUST00000106468.6,0.728810676,0.476193506,0.292141727
Pald1_chr10_61319656_61383530_-_ENSMUSG00000020092.9_ENSMUSG00000020092.9.unspliced,0.089630019,-0.048902895,0.072650702
Palld_chr8_61511433_61902690_-_ENSMUSG00000058056.16_ENSMUSG00000058056.16.unspliced,0.061514339,0.58056902,0.737089715
Palm_chr10_79793572_79820896_+_ENSMUSG00000035863.14_ENSMUSG00000035863.14.unspliced,-0.117914392,0.388013647,0.396613373
